"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/1987","1,264.50","1,264.50","1,264.50","1,264.50","","-0.28%"
"12/16/1987","1,268.00","1,268.00","1,268.00","1,268.00","","-0.04%"
"12/15/1987","1,268.50","1,268.50","1,268.50","1,268.50","","-0.20%"
"12/14/1987","1,271.00","1,271.00","1,271.00","1,271.00","","0.12%"
"12/11/1987","1,269.50","1,269.50","1,269.50","1,269.50","","0.20%"
"12/10/1987","1,267.00","1,267.00","1,267.00","1,267.00","","-0.24%"
"12/09/1987","1,270.00","1,270.00","1,270.00","1,270.00","","0.87%"
"12/08/1987","1,259.00","1,259.00","1,259.00","1,259.00","","1.70%"
"12/07/1987","1,238.00","1,238.00","1,238.00","1,238.00","","0.57%"
"12/04/1987","1,231.00","1,231.00","1,231.00","1,231.00","","0.37%"
"12/03/1987","1,226.50","1,226.50","1,226.50","1,226.50","","1.10%"
"12/02/1987","1,213.15","1,213.15","1,213.15","1,213.15","","2.51%"
"12/01/1987","1,183.50","1,183.50","1,183.50","1,183.50","","0.68%"
"11/30/1987","1,175.50","1,175.50","1,175.50","1,175.50","","0.34%"
"11/27/1987","1,171.50","1,171.50","1,171.50","1,171.50","","0.21%"
"11/26/1987","1,169.00","1,169.00","1,169.00","1,169.00","","0.86%"
"11/25/1987","1,159.00","1,159.00","1,159.00","1,159.00","","0.48%"
"11/23/1987","1,153.50","1,153.50","1,153.50","1,153.50","","0.13%"
"11/20/1987","1,152.00","1,152.00","1,152.00","1,152.00","","-0.09%"
"11/19/1987","1,153.00","1,153.00","1,153.00","1,153.00","","-0.22%"
"11/18/1987","1,155.50","1,155.50","1,155.50","1,155.50","","0.13%"
"11/17/1987","1,154.00","1,154.00","1,154.00","1,154.00","","-0.13%"
"11/16/1987","1,155.50","1,155.50","1,155.50","1,155.50","","-0.69%"
"11/13/1987","1,163.50","1,163.50","1,163.50","1,163.50","","-0.60%"
"11/12/1987","1,170.50","1,170.50","1,170.50","1,170.50","","-0.17%"
"11/11/1987","1,172.50","1,172.50","1,172.50","1,172.50","","-0.09%"
"11/10/1987","1,173.50","1,173.50","1,173.50","1,173.50","","-0.13%"
"11/09/1987","1,175.00","1,175.00","1,175.00","1,175.00","","0.00%"
"11/06/1987","1,175.00","1,175.00","1,175.00","1,175.00","","0.09%"
"11/05/1987","1,174.00","1,174.00","1,174.00","1,174.00","","0.21%"
"11/04/1987","1,171.50","1,171.50","1,171.50","1,171.50","","-0.04%"
"11/03/1987","1,172.00","1,172.00","1,172.00","1,172.00","","-0.04%"
"11/02/1987","1,172.50","1,172.50","1,172.50","1,172.50","","0.09%"
"10/30/1987","1,171.50","1,171.50","1,171.50","1,171.50","","0.26%"
"10/29/1987","1,168.50","1,168.50","1,168.50","1,168.50","","0.91%"
"10/28/1987","1,158.00","1,158.00","1,158.00","1,158.00","","0.87%"
"10/27/1987","1,148.00","1,148.00","1,148.00","1,148.00","","0.00%"
"10/26/1987","1,148.00","1,148.00","1,148.00","1,148.00","","0.31%"
"10/23/1987","1,144.50","1,144.50","1,144.50","1,144.50","","0.75%"
"10/22/1987","1,136.00","1,136.00","1,136.00","1,136.00","","1.11%"
"10/21/1987","1,123.50","1,123.50","1,123.50","1,123.50","","1.67%"
"10/20/1987","1,105.00","1,105.00","1,105.00","1,105.00","","0.68%"
"10/19/1987","1,097.50","1,097.50","1,097.50","1,097.50","","0.83%"
"10/15/1987","1,088.50","1,088.50","1,088.50","1,088.50","","0.28%"
"10/14/1987","1,085.50","1,085.50","1,085.50","1,085.50","","-0.09%"
"10/13/1987","1,086.50","1,086.50","1,086.50","1,086.50","","0.09%"
"10/12/1987","1,085.50","1,085.50","1,085.50","1,085.50","","0.14%"
"10/09/1987","1,084.00","1,084.00","1,084.00","1,084.00","","0.42%"
"10/08/1987","1,079.50","1,079.50","1,079.50","1,079.50","","0.42%"
"10/07/1987","1,075.00","1,075.00","1,075.00","1,075.00","","0.37%"
"10/06/1987","1,071.00","1,071.00","1,071.00","1,071.00","","0.33%"
"10/05/1987","1,067.50","1,067.50","1,067.50","1,067.50","","0.38%"
"10/02/1987","1,063.50","1,063.50","1,063.50","1,063.50","","1.09%"
"10/01/1987","1,052.00","1,052.00","1,052.00","1,052.00","","0.67%"
"09/30/1987","1,045.00","1,045.00","1,045.00","1,045.00","","0.19%"
"09/29/1987","1,043.00","1,043.00","1,043.00","1,043.00","","0.00%"
"09/28/1987","1,043.00","1,043.00","1,043.00","1,043.00","","0.43%"
"09/25/1987","1,038.50","1,038.50","1,038.50","1,038.50","","0.53%"
"09/24/1987","1,033.00","1,033.00","1,033.00","1,033.00","","0.68%"
"09/23/1987","1,026.00","1,026.00","1,026.00","1,026.00","","-0.87%"
"09/22/1987","1,035.00","1,035.00","1,035.00","1,035.00","","0.34%"
"09/21/1987","1,031.50","1,031.50","1,031.50","1,031.50","","-0.24%"
"09/18/1987","1,034.00","1,034.00","1,034.00","1,034.00","","-0.39%"
"09/17/1987","1,038.00","1,038.00","1,038.00","1,038.00","","-0.76%"
"09/16/1987","1,046.00","1,046.00","1,046.00","1,046.00","","-0.19%"
"09/15/1987","1,048.00","1,048.00","1,048.00","1,048.00","","-0.10%"
"09/14/1987","1,049.00","1,049.00","1,049.00","1,049.00","","-1.08%"
"09/11/1987","1,060.50","1,060.50","1,060.50","1,060.50","","-0.09%"
"09/10/1987","1,061.50","1,061.50","1,061.50","1,061.50","","0.00%"
"09/09/1987","1,061.50","1,061.50","1,061.50","1,061.50","","0.09%"
"09/08/1987","1,060.50","1,060.50","1,060.50","1,060.50","","0.00%"
"09/07/1987","1,060.50","1,060.50","1,060.50","1,060.50","","-0.28%"
"09/04/1987","1,063.50","1,063.50","1,063.50","1,063.50","","-0.23%"
"09/03/1987","1,066.00","1,066.00","1,066.00","1,066.00","","-1.71%"
"09/02/1987","1,084.50","1,084.50","1,084.50","1,084.50","","-1.86%"
"09/01/1987","1,105.00","1,105.00","1,105.00","1,105.00","","-0.54%"
"08/28/1987","1,111.00","1,111.00","1,111.00","1,111.00","","0.05%"
"08/27/1987","1,110.50","1,110.50","1,110.50","1,110.50","","0.77%"
"08/26/1987","1,102.00","1,102.00","1,102.00","1,102.00","","-1.56%"
"08/25/1987","1,119.50","1,119.50","1,119.50","1,119.50","","-0.71%"
"08/24/1987","1,127.50","1,127.50","1,127.50","1,127.50","","-0.04%"
"08/21/1987","1,128.00","1,128.00","1,128.00","1,128.00","","-0.09%"
"08/20/1987","1,129.00","1,129.00","1,129.00","1,129.00","","0.00%"
"08/19/1987","1,129.00","1,129.00","1,129.00","1,129.00","","0.04%"
"08/18/1987","1,128.50","1,128.50","1,128.50","1,128.50","","-0.04%"
"08/17/1987","1,129.00","1,129.00","1,129.00","1,129.00","","0.18%"
"08/14/1987","1,127.00","1,127.00","1,127.00","1,127.00","","0.13%"
"08/13/1987","1,125.50","1,125.50","1,125.50","1,125.50","","0.63%"
"08/12/1987","1,118.50","1,118.50","1,118.50","1,118.50","","4.14%"
"08/11/1987","1,074.00","1,074.00","1,074.00","1,074.00","","1.32%"
"08/10/1987","1,060.00","1,060.00","1,060.00","1,060.00","","2.02%"
"08/07/1987","1,039.00","1,039.00","1,039.00","1,039.00","","2.41%"
"08/06/1987","1,014.50","1,014.50","1,014.50","1,014.50","","1.15%"
"08/05/1987","1,003.00","1,003.00","1,003.00","1,003.00","","0.96%"
"08/04/1987","993.50","993.50","993.50","993.50","","1.12%"
"08/03/1987","982.50","982.50","982.50","982.50","","0.61%"
"07/31/1987","976.50","976.50","976.50","976.50","","0.72%"
"07/30/1987","969.50","969.50","969.50","969.50","","0.47%"
"07/29/1987","965.00","965.00","965.00","965.00","","-0.82%"
"07/28/1987","973.00","973.00","973.00","973.00","","-0.15%"
"07/27/1987","974.50","974.50","974.50","974.50","","0.21%"
"07/24/1987","972.50","972.50","972.50","972.50","","0.31%"
"07/23/1987","969.50","969.50","969.50","969.50","","0.31%"
"07/22/1987","966.50","966.50","966.50","966.50","","1.15%"
"07/21/1987","955.50","955.50","955.50","955.50","","0.79%"
"07/20/1987","948.00","948.00","948.00","948.00","","1.94%"
"07/17/1987","930.00","930.00","930.00","930.00","","0.59%"
"07/16/1987","924.50","924.50","924.50","924.50","","0.11%"
"07/15/1987","923.50","923.50","923.50","923.50","","0.22%"
"07/14/1987","921.50","921.50","921.50","921.50","","-0.05%"
"07/13/1987","922.00","922.00","922.00","922.00","","-0.16%"
"07/10/1987","923.50","923.50","923.50","923.50","","0.05%"
"07/09/1987","923.00","923.00","923.00","923.00","","0.38%"
"07/08/1987","919.50","919.50","919.50","919.50","","0.93%"
"07/07/1987","911.00","911.00","911.00","911.00","","2.02%"
"07/06/1987","893.00","893.00","893.00","893.00","","1.08%"
"07/03/1987","883.50","883.50","883.50","883.50","","1.03%"
"07/02/1987","874.50","874.50","874.50","874.50","","0.06%"
"07/01/1987","874.00","874.00","874.00","874.00","","-0.63%"
"06/30/1987","879.50","879.50","879.50","879.50","","-0.73%"
"06/29/1987","886.00","886.00","886.00","886.00","","-0.62%"
"06/26/1987","891.50","891.50","891.50","891.50","","-1.05%"
"06/25/1987","901.00","901.00","901.00","901.00","","-1.74%"
"06/24/1987","917.00","917.00","917.00","917.00","","-0.86%"
"06/23/1987","925.00","925.00","925.00","925.00","","-0.43%"
"06/22/1987","929.00","929.00","929.00","929.00","","-0.96%"
"06/19/1987","938.00","938.00","938.00","938.00","","-1.11%"
"06/18/1987","948.50","948.50","948.50","948.50","","-1.25%"
"06/17/1987","960.50","960.50","960.50","960.50","","-0.57%"
"06/16/1987","966.00","966.00","966.00","966.00","","-0.77%"
"06/15/1987","973.50","973.50","973.50","973.50","","-0.36%"
"06/12/1987","977.00","977.00","977.00","977.00","","0.00%"
"06/11/1987","977.00","977.00","977.00","977.00","","-0.36%"
"06/10/1987","980.50","980.50","980.50","980.50","","-0.51%"
"06/09/1987","985.50","985.50","985.50","985.50","","-0.10%"
"06/08/1987","986.50","986.50","986.50","986.50","","-0.30%"
"06/05/1987","989.50","989.50","989.50","989.50","","-2.51%"
"06/04/1987","1,015.00","1,015.00","1,015.00","1,015.00","","-0.93%"
"06/03/1987","1,024.50","1,024.50","1,024.50","1,024.50","","-2.15%"
"06/02/1987","1,047.00","1,047.00","1,047.00","1,047.00","","-2.10%"
"06/01/1987","1,069.50","1,069.50","1,069.50","1,069.50","","-0.09%"
"05/29/1987","1,070.50","1,070.50","1,070.50","1,070.50","","-0.51%"
"05/28/1987","1,076.00","1,076.00","1,076.00","1,076.00","","0.09%"
"05/27/1987","1,075.00","1,075.00","1,075.00","1,075.00","","-0.37%"
"05/26/1987","1,079.00","1,079.00","1,079.00","1,079.00","","-0.42%"
"05/22/1987","1,083.50","1,083.50","1,083.50","1,083.50","","-0.09%"
"05/21/1987","1,084.50","1,084.50","1,084.50","1,084.50","","-0.28%"
"05/20/1987","1,087.50","1,087.50","1,087.50","1,087.50","","-0.59%"
"05/19/1987","1,094.00","1,094.00","1,094.00","1,094.00","","-0.55%"
"05/18/1987","1,100.00","1,100.00","1,100.00","1,100.00","","-0.09%"
"05/15/1987","1,101.00","1,101.00","1,101.00","1,101.00","","-0.09%"
"05/14/1987","1,102.00","1,102.00","1,102.00","1,102.00","","1.33%"
"05/13/1987","1,087.50","1,087.50","1,087.50","1,087.50","","0.37%"
"05/12/1987","1,083.50","1,083.50","1,083.50","1,083.50","","0.56%"
"05/11/1987","1,077.50","1,077.50","1,077.50","1,077.50","","1.13%"
"05/08/1987","1,065.50","1,065.50","1,065.50","1,065.50","","1.33%"
"05/07/1987","1,051.50","1,051.50","1,051.50","1,051.50","","1.69%"
"05/06/1987","1,034.00","1,034.00","1,034.00","1,034.00","","0.68%"
"05/05/1987","1,027.00","1,027.00","1,027.00","1,027.00","","0.20%"
"05/01/1987","1,025.00","1,025.00","1,025.00","1,025.00","","0.54%"
"04/30/1987","1,019.50","1,019.50","1,019.50","1,019.50","","0.05%"
"04/29/1987","1,019.00","1,019.00","1,019.00","1,019.00","","0.30%"
"04/28/1987","1,016.00","1,016.00","1,016.00","1,016.00","","0.25%"
"04/27/1987","1,013.50","1,013.50","1,013.50","1,013.50","","0.70%"
"04/24/1987","1,006.50","1,006.50","1,006.50","1,006.50","","0.35%"
"04/23/1987","1,003.00","1,003.00","1,003.00","1,003.00","","0.05%"
"04/22/1987","1,002.50","1,002.50","1,002.50","1,002.50","","0.20%"
"04/21/1987","1,000.50","1,000.50","1,000.50","1,000.50","","0.10%"
"04/16/1987","999.50","999.50","999.50","999.50","","-0.15%"
"04/15/1987","1,001.00","1,001.00","1,001.00","1,001.00","","-0.65%"
"04/14/1987","1,007.50","1,007.50","1,007.50","1,007.50","","-0.30%"
"04/13/1987","1,010.50","1,010.50","1,010.50","1,010.50","","-0.74%"
"04/10/1987","1,018.00","1,018.00","1,018.00","1,018.00","","-0.49%"
"04/09/1987","1,023.00","1,023.00","1,023.00","1,023.00","","-0.05%"
"04/08/1987","1,023.50","1,023.50","1,023.50","1,023.50","","-0.68%"
"04/07/1987","1,030.50","1,030.50","1,030.50","1,030.50","","-0.24%"
"04/06/1987","1,033.00","1,033.00","1,033.00","1,033.00","","0.78%"
"04/03/1987","1,025.00","1,025.00","1,025.00","1,025.00","","1.08%"
"04/02/1987","1,014.00","1,014.00","1,014.00","1,014.00","","1.60%"
"04/01/1987","998.00","998.00","998.00","998.00","","0.66%"
"03/31/1987","991.50","991.50","991.50","991.50","","0.05%"
"03/30/1987","991.00","991.00","991.00","991.00","","-0.05%"
"03/27/1987","991.50","991.50","991.50","991.50","","0.35%"
"03/26/1987","988.00","988.00","988.00","988.00","","0.82%"
"03/25/1987","980.00","980.00","980.00","980.00","","2.19%"
"03/24/1987","959.00","959.00","959.00","959.00","","0.58%"
"03/23/1987","953.50","953.50","953.50","953.50","","0.74%"
"03/20/1987","946.50","946.50","946.50","946.50","","2.44%"
"03/19/1987","924.00","924.00","924.00","924.00","","1.65%"
"03/18/1987","909.00","909.00","909.00","909.00","","0.22%"
"03/17/1987","907.00","907.00","907.00","907.00","","0.39%"
"03/16/1987","903.50","903.50","903.50","903.50","","1.57%"
"03/13/1987","889.50","889.50","889.50","889.50","","0.68%"
"03/12/1987","883.50","883.50","883.50","883.50","","1.20%"
"03/11/1987","873.00","873.00","873.00","873.00","","0.17%"
"03/10/1987","871.50","871.50","871.50","871.50","","0.35%"
"03/09/1987","868.50","868.50","868.50","868.50","","0.35%"
"03/06/1987","865.50","865.50","865.50","865.50","","0.46%"
"03/05/1987","861.50","861.50","861.50","861.50","","0.23%"
"03/04/1987","859.50","859.50","859.50","859.50","","0.06%"
"03/03/1987","859.00","859.00","859.00","859.00","","0.29%"
"03/02/1987","856.50","856.50","856.50","856.50","","0.47%"
"02/27/1987","852.50","852.50","852.50","852.50","","0.18%"
"02/26/1987","851.00","851.00","851.00","851.00","","0.29%"
"02/25/1987","848.50","848.50","848.50","848.50","","0.06%"
"02/24/1987","848.00","848.00","848.00","848.00","","-0.41%"
"02/23/1987","851.50","851.50","851.50","851.50","","0.18%"
"02/20/1987","850.00","850.00","850.00","850.00","","-0.12%"
"02/19/1987","851.00","851.00","851.00","851.00","","-0.53%"
"02/18/1987","855.50","855.50","855.50","855.50","","0.23%"
"02/17/1987","853.50","853.50","853.50","853.50","","-0.18%"
"02/16/1987","855.00","855.00","855.00","855.00","","0.00%"
"02/13/1987","855.00","855.00","855.00","855.00","","-0.12%"
"02/12/1987","856.00","856.00","856.00","856.00","","0.29%"
"02/11/1987","853.50","853.50","853.50","853.50","","-0.18%"
"02/10/1987","855.00","855.00","855.00","855.00","","-0.06%"
"02/09/1987","855.50","855.50","855.50","855.50","","0.06%"
"02/06/1987","855.00","855.00","855.00","855.00","","-0.06%"
"02/05/1987","855.50","855.50","855.50","855.50","","-0.12%"
"02/04/1987","856.50","856.50","856.50","856.50","","-0.23%"
"02/03/1987","858.50","858.50","858.50","858.50","","-0.35%"
"02/02/1987","861.50","861.50","861.50","861.50","","-0.58%"
"01/30/1987","866.50","866.50","866.50","866.50","","0.00%"
"01/29/1987","866.50","866.50","866.50","866.50","","0.35%"
"01/28/1987","863.50","863.50","863.50","863.50","","0.06%"
"01/27/1987","863.00","863.00","863.00","863.00","","-0.06%"
"01/26/1987","863.50","863.50","863.50","863.50","","0.06%"
"01/23/1987","863.00","863.00","863.00","863.00","","1.17%"
"01/22/1987","853.00","853.00","853.00","853.00","","-0.06%"
"01/21/1987","853.50","853.50","853.50","853.50","","-0.47%"
"01/20/1987","857.50","857.50","857.50","857.50","","0.59%"
"01/19/1987","852.50","852.50","852.50","852.50","","3.08%"
"01/16/1987","827.00","827.00","827.00","827.00","","1.66%"
"01/15/1987","813.50","813.50","813.50","813.50","","1.31%"
"01/14/1987","803.00","803.00","803.00","803.00","","1.77%"
"01/13/1987","789.00","789.00","789.00","789.00","","0.06%"
"01/12/1987","788.50","788.50","788.50","788.50","","3.00%"
"01/09/1987","765.50","765.50","765.50","765.50","","3.52%"
"01/08/1987","739.50","739.50","739.50","739.50","","2.85%"
"01/07/1987","719.00","719.00","719.00","719.00","","1.20%"
"01/06/1987","710.50","710.50","710.50","710.50","","1.07%"
"01/05/1987","703.00","703.00","703.00","703.00","","0.57%"
"12/31/1986","699.00","699.00","699.00","699.00","","0.29%"
"12/30/1986","697.00","697.00","697.00","697.00","","0.14%"
"12/29/1986","696.00","696.00","696.00","696.00","","0.36%"
"12/24/1986","693.50","693.50","693.50","693.50","","-0.07%"
"12/23/1986","694.00","694.00","694.00","694.00","","-0.07%"
"12/22/1986","694.50","694.50","694.50","694.50","","-0.22%"
"12/19/1986","696.00","696.00","696.00","696.00","","-0.43%"
"12/18/1986","699.00","699.00","699.00","699.00","","-0.21%"
"12/17/1986","700.50","700.50","700.50","700.50","","-0.64%"
"12/16/1986","705.00","705.00","705.00","705.00","","-0.14%"
"12/15/1986","706.00","706.00","706.00","706.00","","0.14%"
"12/12/1986","705.00","705.00","705.00","705.00","","-0.21%"
"12/11/1986","706.50","706.50","706.50","706.50","","-0.21%"
"12/10/1986","708.00","708.00","708.00","708.00","","-0.14%"
"12/09/1986","709.00","709.00","709.00","709.00","","-0.14%"
"12/08/1986","710.00","710.00","710.00","710.00","","-0.42%"
"12/05/1986","713.00","713.00","713.00","713.00","","-0.70%"
"12/04/1986","718.00","718.00","718.00","718.00","","-0.49%"
"12/03/1986","721.50","721.50","721.50","721.50","","-1.23%"
"12/02/1986","730.50","730.50","730.50","730.50","","-0.75%"
"12/01/1986","736.00","736.00","736.00","736.00","","-0.20%"
"11/28/1986","737.50","737.50","737.50","737.50","","-1.27%"
"11/27/1986","747.00","747.00","747.00","747.00","","-0.33%"
"11/26/1986","749.50","749.50","749.50","749.50","","-1.06%"
"11/25/1986","757.50","757.50","757.50","757.50","","-0.66%"
"11/24/1986","762.50","762.50","762.50","762.50","","-0.46%"
"11/21/1986","766.00","766.00","766.00","766.00","","-0.58%"
"11/20/1986","770.50","770.50","770.50","770.50","","-0.52%"
"11/19/1986","774.50","774.50","774.50","774.50","","-0.39%"
"11/18/1986","777.50","777.50","777.50","777.50","","-0.06%"
"11/17/1986","778.00","778.00","778.00","778.00","","-0.13%"
"11/14/1986","779.00","779.00","779.00","779.00","","-0.06%"
"11/13/1986","779.50","779.50","779.50","779.50","","-0.19%"
"11/12/1986","781.00","781.00","781.00","781.00","","-0.57%"
"11/11/1986","785.50","785.50","785.50","785.50","","-0.19%"
"11/10/1986","787.00","787.00","787.00","787.00","","0.90%"
"11/07/1986","780.00","780.00","780.00","780.00","","0.39%"
"11/06/1986","777.00","777.00","777.00","777.00","","-0.26%"
"11/05/1986","779.00","779.00","779.00","779.00","","-0.32%"
"11/04/1986","781.50","781.50","781.50","781.50","","-0.32%"
"11/03/1986","784.00","784.00","784.00","784.00","","-0.32%"
"10/31/1986","786.50","786.50","786.50","786.50","","0.06%"
"10/30/1986","786.00","786.00","786.00","786.00","","-0.06%"
"10/29/1986","786.50","786.50","786.50","786.50","","0.13%"
"10/28/1986","785.50","785.50","785.50","785.50","","-0.06%"
"10/27/1986","786.00","786.00","786.00","786.00","","0.19%"
"10/24/1986","784.50","784.50","784.50","784.50","","-0.19%"
"10/23/1986","786.00","786.00","786.00","786.00","","0.00%"
"10/22/1986","786.00","786.00","786.00","786.00","","0.26%"
"10/21/1986","784.00","784.00","784.00","784.00","","-0.63%"
"10/20/1986","789.00","789.00","789.00","789.00","","-0.63%"
"10/17/1986","794.00","794.00","794.00","794.00","","0.06%"
"10/16/1986","793.50","793.50","793.50","793.50","","0.89%"
"10/15/1986","786.50","786.50","786.50","786.50","","-0.25%"
"10/14/1986","788.50","788.50","788.50","788.50","","0.06%"
"10/13/1986","788.00","788.00","788.00","788.00","","-0.44%"
"10/10/1986","791.50","791.50","791.50","791.50","","-0.13%"
"10/09/1986","792.50","792.50","792.50","792.50","","-0.31%"
"10/08/1986","795.00","795.00","795.00","795.00","","0.13%"
"10/07/1986","794.00","794.00","794.00","794.00","","0.00%"
"10/06/1986","794.00","794.00","794.00","794.00","","-0.13%"
"10/03/1986","795.00","795.00","795.00","795.00","","-0.06%"
"10/02/1986","795.50","795.50","795.50","795.50","","0.13%"
"10/01/1986","794.50","794.50","794.50","794.50","","-0.63%"
"09/30/1986","799.50","799.50","799.50","799.50","","-0.06%"
"09/29/1986","800.00","800.00","800.00","800.00","","0.95%"
"09/26/1986","792.50","792.50","792.50","792.50","","0.38%"
"09/25/1986","789.50","789.50","789.50","789.50","","2.40%"
"09/24/1986","771.00","771.00","771.00","771.00","","0.06%"
"09/23/1986","770.50","770.50","770.50","770.50","","-0.39%"
"09/22/1986","773.50","773.50","773.50","773.50","","0.39%"
"09/19/1986","770.50","770.50","770.50","770.50","","0.92%"
"09/18/1986","763.50","763.50","763.50","763.50","","0.99%"
"09/17/1986","756.00","756.00","756.00","756.00","","0.40%"
"09/16/1986","753.00","753.00","753.00","753.00","","0.20%"
"09/15/1986","751.50","751.50","751.50","751.50","","0.13%"
"09/12/1986","750.50","750.50","750.50","750.50","","1.01%"
"09/11/1986","743.00","743.00","743.00","743.00","","1.02%"
"09/10/1986","735.50","735.50","735.50","735.50","","0.27%"
"09/09/1986","733.50","733.50","733.50","733.50","","2.09%"
"09/08/1986","718.50","718.50","718.50","718.50","","0.00%"
"09/05/1986","718.50","718.50","718.50","718.50","","0.56%"
"09/04/1986","714.50","714.50","714.50","714.50","","2.07%"
"09/03/1986","700.00","700.00","700.00","700.00","","3.17%"
"09/02/1986","678.50","678.50","678.50","678.50","","0.97%"
"09/01/1986","672.00","672.00","672.00","672.00","","1.20%"
"08/29/1986","664.00","664.00","664.00","664.00","","0.84%"
"08/28/1986","658.50","658.50","658.50","658.50","","2.17%"
"08/27/1986","644.50","644.50","644.50","644.50","","1.34%"
"08/26/1986","636.00","636.00","636.00","636.00","","1.27%"
"08/22/1986","628.00","628.00","628.00","628.00","","3.37%"
"08/21/1986","607.50","607.50","607.50","607.50","","3.14%"
"08/20/1986","589.00","589.00","589.00","589.00","","2.17%"
"08/19/1986","576.50","576.50","576.50","576.50","","0.44%"
"08/18/1986","574.00","574.00","574.00","574.00","","0.26%"
"08/15/1986","572.50","572.50","572.50","572.50","","0.35%"
"08/14/1986","570.50","570.50","570.50","570.50","","0.44%"
"08/13/1986","568.00","568.00","568.00","568.00","","1.07%"
"08/12/1986","562.00","562.00","562.00","562.00","","0.63%"
"08/11/1986","558.50","558.50","558.50","558.50","","0.36%"
"08/08/1986","556.50","556.50","556.50","556.50","","0.27%"
"08/07/1986","555.00","555.00","555.00","555.00","","0.09%"
"08/06/1986","554.50","554.50","554.50","554.50","","0.09%"
"08/05/1986","554.00","554.00","554.00","554.00","","0.00%"
"08/04/1986","554.00","554.00","554.00","554.00","","-0.36%"
"08/01/1986","556.00","556.00","556.00","556.00","","0.45%"
"07/31/1986","553.50","553.50","553.50","553.50","","-0.54%"
"07/30/1986","556.50","556.50","556.50","556.50","","-0.45%"
"07/29/1986","559.00","559.00","559.00","559.00","","-1.41%"
"07/28/1986","567.00","567.00","567.00","567.00","","0.09%"
"07/25/1986","566.50","566.50","566.50","566.50","","-0.18%"
"07/24/1986","567.50","567.50","567.50","567.50","","-0.26%"
"07/23/1986","569.00","569.00","569.00","569.00","","-0.26%"
"07/22/1986","570.50","570.50","570.50","570.50","","-0.26%"
"07/21/1986","572.00","572.00","572.00","572.00","","-0.35%"
"07/18/1986","574.00","574.00","574.00","574.00","","-0.09%"
"07/17/1986","574.50","574.50","574.50","574.50","","0.35%"
"07/16/1986","572.50","572.50","572.50","572.50","","0.35%"
"07/15/1986","570.50","570.50","570.50","570.50","","-0.17%"
"07/14/1986","571.50","571.50","571.50","571.50","","-0.17%"
"07/11/1986","572.50","572.50","572.50","572.50","","-0.69%"
"07/10/1986","576.50","576.50","576.50","576.50","","-0.43%"
"07/09/1986","579.00","579.00","579.00","579.00","","-0.34%"
"07/08/1986","581.00","581.00","581.00","581.00","","0.00%"
"07/07/1986","581.00","581.00","581.00","581.00","","-0.17%"
"07/04/1986","582.00","582.00","582.00","582.00","","-0.09%"
"07/03/1986","582.50","582.50","582.50","582.50","","-0.43%"
"07/02/1986","585.00","585.00","585.00","585.00","","-0.09%"
"07/01/1986","585.50","585.50","585.50","585.50","","0.00%"
"06/30/1986","585.50","585.50","585.50","585.50","","-0.17%"
"06/27/1986","586.50","586.50","586.50","586.50","","-1.01%"
"06/26/1986","592.50","592.50","592.50","592.50","","-4.51%"
"06/25/1986","620.50","620.50","620.50","620.50","","-2.51%"
"06/24/1986","636.50","636.50","636.50","636.50","","-0.08%"
"06/23/1986","637.00","637.00","637.00","637.00","","-0.31%"
"06/20/1986","639.00","639.00","639.00","639.00","","-1.16%"
"06/19/1986","646.50","646.50","646.50","646.50","","-0.31%"
"06/18/1986","648.50","648.50","648.50","648.50","","-0.23%"
"06/17/1986","650.00","650.00","650.00","650.00","","-0.08%"
"06/16/1986","650.50","650.50","650.50","650.50","","-0.54%"
"06/13/1986","654.00","654.00","654.00","654.00","","-0.61%"
"06/12/1986","658.00","658.00","658.00","658.00","","-0.23%"
"06/11/1986","659.50","659.50","659.50","659.50","","-0.68%"
"06/10/1986","664.00","664.00","664.00","664.00","","-0.15%"
"06/09/1986","665.00","665.00","665.00","665.00","","0.15%"
"06/06/1986","664.00","664.00","664.00","664.00","","0.45%"
"06/05/1986","661.00","661.00","661.00","661.00","","-0.08%"
"06/04/1986","661.50","661.50","661.50","661.50","","-0.15%"
"06/03/1986","662.50","662.50","662.50","662.50","","-0.38%"
"06/02/1986","665.00","665.00","665.00","665.00","","0.00%"
"05/30/1986","665.00","665.00","665.00","665.00","","0.00%"
"05/29/1986","665.00","665.00","665.00","665.00","","0.15%"
"05/28/1986","664.00","664.00","664.00","664.00","","0.23%"
"05/27/1986","662.50","662.50","662.50","662.50","","-0.23%"
"05/23/1986","664.00","664.00","664.00","664.00","","-0.08%"
"05/22/1986","664.50","664.50","664.50","664.50","","-0.08%"
"05/21/1986","665.00","665.00","665.00","665.00","","3.18%"
"05/20/1986","644.50","644.50","644.50","644.50","","-2.94%"
"05/19/1986","664.00","664.00","664.00","664.00","","-0.60%"
"05/16/1986","668.00","668.00","668.00","668.00","","-0.15%"
"05/15/1986","669.00","669.00","669.00","669.00","","1.59%"
"05/14/1986","658.50","658.50","658.50","658.50","","0.00%"
"05/13/1986","658.50","658.50","658.50","658.50","","-0.08%"
"05/12/1986","659.00","659.00","659.00","659.00","","0.38%"
"05/09/1986","656.50","656.50","656.50","656.50","","0.31%"
"05/08/1986","654.50","654.50","654.50","654.50","","0.15%"
"05/07/1986","653.50","653.50","653.50","653.50","","-0.15%"
